真岡,栃木県,230,240,139.9509,36.4458,Moka,2
矢板,栃木県,228,230,139.8364,36.8625,Sheet pile,2
粟野,栃木県,224,238,139.6154,36.5509,Awano,2
芳賀,栃木県,233,238,140.0751,36.548,Haga,2
藤原2,栃木県,225,227,139.6922,36.9853,Fujiwara 2,2
馬頭,栃木県,235,233,140.1781,36.7342,Bato,2
信楽,滋賀県,151,279,136.0316,34.853,Shigaraki,4
多賀,滋賀県,157,270,136.3599,35.2383,Taga,4
大津,滋賀県,147,270,135.8671,35.2482,Otsu,4
日野,滋賀県,155,277,136.261,34.9638,Hino,4
三角,熊本県,39,334,130.5584,32.6234,triangle,6
上,熊本県,46,344,130.9096,32.2209,Up,6
人吉,熊本県,43,344,130.7371,32.2054,Hitoyoshi,6
小国,熊本県,50,322,131.0629,33.122,Small country,6
新和,熊本県,32,342,130.1811,32.3151,Shinwa,6
水俣,熊本県,35,345,130.3647,32.1704,Minamata,6
泉,熊本県,46,337,130.9046,32.4901,Izumi,6
波野,熊本県,53,326,131.2207,32.9553,Namino,6
玉名,熊本県,39,325,130.5608,32.9873,Tamana,6
白水,熊本県,50,330,131.101,32.8114,White water,6
益城,熊本県,45,330,130.8199,32.7967,Mashiki,6
矢部,熊本県,49,333,131.0251,32.6501,Yabe,6
芦北,熊本県,40,342,130.5777,32.2918,Ashikita,6
菊池,熊本県,45,325,130.8301,32.9984,Kikuchi,6
豊野,熊本県,43,334,130.7521,32.6345,Toyono,6
阿蘇,熊本県,49,326,131.0199,32.9514,Aso,6
鹿北,熊本県,42,322,130.6949,33.1089,K1,6
内浦,石川県,175,218,137.2436,37.3458,Uchiura,3
富来,石川県,165,222,136.7176,37.1902,Togi,3
尾口,石川県,165,245,136.7168,36.2667,Oguchi,3
志賀,石川県,167,225,136.8206,37.0533,Shiga,3
柳田,石川県,171,218,137.0413,37.3644,Yanagita,3
津幡,石川県,166,233,136.7906,36.738,Tsubata,3
珠洲,石川県,176,214,137.2844,37.5266,Suzu,3
穴水,石川県,170,221,136.9689,37.2224,Anamizu,3
金沢,石川県,163,239,136.6357,36.515,Kanazawa,3
厚木,神奈川県,218,266,139.3539,35.404,Atsugi,2
山北中,神奈川県,212,266,139.0436,35.4173,Yam1,2
山北南,神奈川県,213,267,139.091,35.3583,Yam1 South,2
松田,神奈川県,214,267,139.126,35.3663,Matsuda,2
横浜,神奈川県,222,264,139.5195,35.4991,Yokohama,2
清川,神奈川県,215,264,139.2146,35.4628,Kiyokawa,2
葉山,神奈川県,224,269,139.611,35.2624,Hayama,2
藤野,神奈川県,214,260,139.1283,35.6437,Fujino,2
三方,福井県,147,262,135.8694,35.5587,Three sides,3
和泉,福井県,164,253,136.699,35.9415,Izumi,3
小浜,福井県,145,265,135.7266,35.4573,Obama,3
敦賀,福井県,151,260,136.0303,35.639,Tsuruga,3
永平寺,福井県,157,249,136.3617,36.0955,Eiheiji Temple,3
織田,福井県,151,253,136.0556,35.9483,Oda,3
高浜,福井県,140,264,135.4841,35.4907,Takahama,3
北九州,福岡県,48,303,130.9798,33.8849,Kitakyushu,6
嘉穂,福岡県,43,311,130.7451,33.5512,Kaho,6
大刀洗,福岡県,41,316,130.6354,33.3678,Tachiarai,6
宇美,福岡県,39,311,130.5499,33.5608,Umi,6
小石原,福岡県,45,313,130.8285,33.4654,Koishiwara,6
浮羽,福岡県,45,318,130.817,33.2891,Ukiha,6
犀川,福岡県,47,312,130.9503,33.5293,Sai River,6
玄海,福岡県,39,304,130.5432,33.8501,Genkai,6
若宮,福岡県,40,308,130.5963,33.6963,Wakamiya,6
豊前,福岡県,51,310,131.1348,33.5925,Buzen,6
いわき東,福島県,251,226,140.9702,37.0264,Iwaki East,1
いわき西,福島県,243,227,140.5853,36.9951,Iwaki west,1
三春,福島県,242,215,140.538,37.4894,Miharu,1
下郷,福島県,229,220,139.8725,37.2544,Shimogo,1
伊南,福島県,222,222,139.5199,37.1723,Ina,1
会津高田,福島県,228,216,139.8126,37.4508,Aizu Takada,1
只見,福島県,218,218,139.3147,37.3421,Tadami,1
川俣,福島県,244,210,140.5974,37.6636,Kawamata,1
平田,福島県,243,221,140.5703,37.2169,Hirata,1
檜枝岐,福島県,219,226,139.3755,37.0103,Hinoemata,1
浪江,福島県,252,215,140.9871,37.4911,Namie,1
熱塩加納,福島県,229,209,139.8821,37.7317,Atsushiokano,1
猪苗代,福島県,235,211,140.1735,37.6461,Inawashiro,1
矢吹,福島県,238,222,140.3386,37.2006,Yabuki,1
福島,福島県,239,208,140.3766,37.7643,Fukushima,1
西会津,福島県,226,208,139.715,37.7565,Nishiaizu,1
西郷,福島県,233,223,140.093,37.1616,Saigo,1
郡山,福島県,240,218,140.4264,37.353,Koriyama,1
都路,福島県,246,215,140.7227,37.4703,City road,1
長沼,福島県,236,220,140.2144,37.2822,Naganuma,1
高郷,福島県,226,212,139.7533,37.6078,Takago,1
中仙,秋田県,244,164,140.6116,39.5575,Nakasen,1
五城目,秋田県,236,155,140.2221,39.9155,Gojome,1
協和,秋田県,240,161,140.4075,39.6884,Kyowa,1
大森,秋田県,239,169,140.3869,39.3548,Omori,1
大館,秋田県,243,146,140.5812,40.3002,Odate,1
小坂,秋田県,249,142,140.8395,40.4563,K4,1
東成瀬,秋田県,246,173,140.7129,39.174,Higashinaruse,1
湯沢,秋田県,241,173,140.471,39.1913,Yuzawa,1
田代,秋田県,241,146,140.4596,40.2755,Tashiro,1
男鹿,秋田県,227,154,139.7623,39.9554,Oga,1
矢島,秋田県,234,172,140.1283,39.2223,Yajima,1
藤里,秋田県,236,145,140.2341,40.3188,Fujisato,1
西仙北,秋田県,239,164,140.3481,39.545,Nishisenboku,1
西木北,秋田県,243,158,140.579,39.8147,Nishiki north,1
西木南,秋田県,243,161,140.5721,39.6634,Nishiki Minami,1
阿仁,秋田県,240,154,140.4072,39.9819,Ani,1
雄勝,秋田県,242,178,140.4952,38.9801,Ogatsu,1
烏海,秋田県,238,176,140.3185,39.0718,Wuhai,1
鹿角,秋田県,248,152,140.8084,40.0622,Kazuno,1
みどり,群馬県,218,239,139.3219,36.4931,Green,2
下仁田,群馬県,206,245,138.7291,36.2356,Shimonita,2
伊勢崎,群馬県,215,244,139.1847,36.3143,Isesaki,2
利根,群馬県,215,234,139.2104,36.6998,Tone,2
嬬恋,群馬県,201,239,138.5244,36.4917,Tsumagoi,2
富岡,群馬県,209,244,138.921,36.2862,Tomioka,2
水上2,群馬県,212,230,139.0627,36.862,Water 2,2
神流,群馬県,209,248,138.9129,36.144,Kanna,2
館林,群馬県,222,245,139.5443,36.2441,Tatebayashi,2
高山,群馬県,209,236,138.9068,36.6212,Takayama,2
つくば,茨城県,233,246,140.0893,36.2137,Tsukuba,2
つくば南,茨城県,234,252,140.105,35.9814,Tsukuba South,2
ひたちなか,茨城県,244,242,140.6198,36.3631,Hitachinaka,2
北茨城2,茨城県,245,230,140.6545,36.8809,Kitaibaraki 2,2
十王,茨城県,243,234,140.5484,36.6922,Ten Kings,2
大子,茨城県,238,231,140.3181,36.8369,Daigo,2
大洋,茨城県,243,248,140.5621,36.1188,Ocean,2
山方,茨城県,240,236,140.3976,36.6405,Yamagata,2
岩瀬,茨城県,234,242,140.1401,36.3701,Iwase,2
常北,茨城県,239,240,140.3559,36.439,Tsunekita,2
御前山,茨城県,238,238,140.3013,36.5566,Gozenyama,2
江戸崎,茨城県,238,252,140.3301,35.9521,Edosaki,2
波崎2,茨城県,246,255,140.7323,35.8284,Hasaki 2,2
石下,茨城県,231,249,139.9889,36.1112,Ishige,2
霞ヶ浦,茨城県,238,249,140.314,36.0864,Kasumigaura,2
高萩,茨城県,243,232,140.575,36.7955,Takahagi,2
佐世保北,長崎県,23,320,129.7652,33.2122,Sasebo Kita,6
佐世保南,長崎県,24,322,129.8102,33.1256,Sasebo Minami,6
平戸,長崎県,16,320,129.4353,33.2116,Hirado,6
琴海,長崎県,24,326,129.8026,32.9553,Kinkai,6
長崎,長崎県,25,332,129.8625,32.6999,Nagasaki,6
高来,長崎県,31,327,130.1408,32.9103,Takaki,6
三郷,長野県,188,245,137.8591,36.2541,Misato,3
上山田,長野県,194,240,138.1474,36.4663,Kamiyamada,3
上松,長野県,185,256,137.7173,35.787,Agematsu,3
中野,長野県,198,233,138.376,36.7434,Nakano,3
伊那,長野県,189,255,137.9236,35.8315,Ina,3
佐久,長野県,202,248,138.5504,36.1425,Saku,3
信州新,長野県,192,237,138.0479,36.577,Shinshu Shin,3
南信濃,長野県,189,268,137.9268,35.2986,Minamishinano,3
南木曽,長野県,183,261,137.6105,35.6056,Nagiso,3
南牧,長野県,201,252,138.4797,35.9696,Nammoku,3
喬木,長野県,188,263,137.8767,35.5143,Takagi,3
塩尻,長野県,190,248,137.9389,36.1184,Shiojiri,3
大町中,長野県,187,238,137.8201,36.5327,In Omachi,3
奈川,長野県,184,250,137.6849,36.064,Nagawa,3
富士見,長野県,197,253,138.3052,35.9157,Fujimi,3
川上,長野県,203,252,138.5845,35.9735,Kawakami,3
平谷,長野県,183,268,137.6261,35.3095,Hiraya,3
御代田,長野県,201,243,138.4967,36.3308,Miyota,3
戸隠,長野県,193,234,138.0964,36.7075,Togakushi,3
木祖,長野県,186,252,137.7669,35.9632,Kiso,3
松川,長野県,188,261,137.8797,35.6152,Matsukawa,3
松本,長野県,191,245,137.9898,36.2578,Matsumoto,3
武石,長野県,196,244,138.2491,36.2859,Takeishi,3
生坂,長野県,190,240,137.9637,36.4598,Ikusaka,3
白馬,長野県,188,234,137.8482,36.6984,Hakuba,3
穂高,長野県,187,242,137.8201,36.3824,Hotaka,3
茅野,長野県,195,253,138.1848,35.9465,Chino,3
辰野,長野県,189,251,137.9305,36.0088,Tatsuno,3
野沢温泉,長野県,200,229,138.4408,36.9102,Nozawa Onsen,3
長谷,長野県,192,256,138.0824,35.7946,Hase,3
開田,長野県,183,253,137.595,35.9324,Kaida,3
阿智2,長野県,185,264,137.7346,35.4786,Achi 2,3
飯田,長野県,191,265,138.0058,35.4489,Iida,3
佐井,青森県,249,119,140.8567,41.4049,Sai,1
八戸,青森県,261,139,141.4451,40.5794,Hachinohe,1
六ヶ所,青森県,259,129,141.3738,40.9664,Rokkasho,1
十和田湖東,青森県,255,139,141.1547,40.5846,Towada Koto,1
十和田湖西,青森県,252,139,140.995,40.58,Towada Kosai,1
名川,青森県,259,142,141.3374,40.4492,Nakawa,1
大間,青森県,250,116,140.9127,41.5273,Oma,1
大鰐,青森県,243,141,140.5565,40.4841,Owani,1
岩木,青森県,239,138,140.3499,40.6199,Iwaki,1
川内,青森県,252,123,140.9896,41.234,Kawauchi,1
新郷,青森県,254,142,141.0923,40.4624,Shingo,1
深浦,青森県,232,135,140.0233,40.7451,Fukaura,1
田子,青森県,252,146,141.0145,40.2962,Takko,1
西目屋,青森県,237,140,140.2726,40.5488,Nishimeya,1
野辺地,青森県,254,132,141.1033,40.8564,Noheji,1
青森,青森県,245,132,140.6759,40.8524,Aomori,1
鰺ヶ沢,青森県,238,134,140.3121,40.7618,Ajigasawa,1
黒石,青森県,245,138,140.6646,40.6091,Kuroishi,1
伊東中,静岡県,213,277,139.0855,34.9467,Itochu,3
修善寺,静岡県,209,276,138.9128,34.9756,Shuzenji,3
函南,静岡県,211,274,138.9779,35.0854,Kannami,3
初島2,静岡県,215,275,139.1685,35.0417,Hatsushima 2,3
南伊豆,静岡県,208,284,138.834,34.6749,Minamiizu,3
川根,静岡県,192,277,138.0767,34.9398,Kawane,3
引佐,静岡県,184,280,137.6616,34.8343,Inasa,3
掛川3,静岡県,191,279,138.0174,34.8768,Kakegawa 3,3
新居,静岡県,182,283,137.5604,34.6913,New house,3
水窪北,静岡県,189,270,137.9181,35.2233,Mizukubo north,3
河津,静岡県,210,281,138.97,34.7832,Kawazu,3
浜松,静岡県,186,284,137.7441,34.6683,Hamamatsu,3
清水北,静岡県,199,273,138.4243,35.1304,Shimizu Kita,3
清水南,静岡県,201,276,138.4924,34.9739,Shimizu Minami,3
芝川,静岡県,202,271,138.5659,35.2028,Shiba River,3
藤枝,静岡県,195,278,138.2008,34.9142,Fujieda,3
袋井,静岡県,189,281,137.9034,34.7948,Fukuroi,3
西伊豆西,静岡県,206,281,138.7724,34.7988,Nishiizu west,3
静岡北,静岡県,195,268,138.1973,35.307,Shizuoka Kita,3
静岡南,静岡県,198,275,138.3526,35.0146,Shizuoka Minami,3
龍山東,静岡県,188,276,137.8409,35.0086,Long Shandong,3
三木,香川県,112,294,134.1482,34.27,Miki,5
三野,香川県,103,295,133.7081,34.198,Mino,5
内海,香川県,116,289,134.3241,34.4572,Utsumi,5
大内,香川県,116,295,134.3043,34.2264,Ouchi,5
綾上,香川県,108,295,133.9493,34.2186,Ayakami,5
中村,高知県,88,323,132.9524,33.0754,Nakamura,5
伊野,高知県,98,312,133.4388,33.5313,Ino,5
北川,高知県,112,312,134.1197,33.5421,Kitagawa,5
吾北,高知県,96,308,133.3641,33.7079,Wubei,5
土佐清水,高知県,88,330,132.9718,32.7797,Tosashimizu,5
大月,高知県,83,329,132.7066,32.8414,Otsuki,5
大正,高知県,89,318,132.9891,33.2683,Taisho,5
室戸,高知県,113,318,134.1603,33.2866,Muroto,5
本山,高知県,101,306,133.576,33.7543,Motoyama,5
池川,高知県,92,309,133.1444,33.6472,Ikegawa,5
芸西,高知県,106,312,133.8192,33.5294,Geisei,5
須崎,高知県,95,315,133.2866,33.392,Susaki,5
香北,高知県,106,308,133.8243,33.6748,Xiangbei,5
岩美,鳥取県,116,262,134.3426,35.5729,Iwami,5
日野,鳥取県,97,270,133.3909,35.2313,Hino,5
智頭,鳥取県,114,269,134.2173,35.2604,Chizu,5
河原,鳥取県,113,266,134.1988,35.3946,Kawahara,5
溝口,鳥取県,99,267,133.4918,35.3553,Mizonokuchi,5
赤碕,鳥取県,102,264,133.6307,35.4668,Akagi,5
関金,鳥取県,104,267,133.7486,35.3649,Sekikin,5
佐多,鹿児島県,42,372,130.699,31.0899,Sata,6
内之浦,鹿児島県,50,368,131.0877,31.2583,Uchinoura,6
大隅,鹿児島県,48,360,130.9969,31.5618,Osumi,6
姶良,鹿児島県,40,356,130.6149,31.714,Aira,6
宮之城,鹿児島県,37,350,130.4438,31.9812,Miyanojo,6
山川,鹿児島県,41,369,130.6183,31.2066,Yamakawa,6
川内,鹿児島県,35,353,130.3602,31.8374,Kawauchi,6
知覧,鹿児島県,37,365,130.4333,31.3741,Chiran,6
祁答院,鹿児島県,38,353,130.4958,31.8699,Kedoin,6
郡山,鹿児島県,37,357,130.4594,31.6988,Koriyama,6
長島,鹿児島県,30,346,130.1191,32.1554,Long Island,6
阿久根,鹿児島県,32,350,130.2077,31.994,Akune,6
鹿屋,鹿児島県,45,364,130.8541,31.4005,Kanoya,6
上野,三重県,152,282,136.1151,34.7677,Ueno,4
亀山,三重県,159,279,136.4493,34.8569,Kameyama,4
伊勢,三重県,165,288,136.7334,34.4908,Ise,4
南島,三重県,160,294,136.4996,34.2777,South Island,4
名張,三重県,152,285,136.1073,34.6285,Nabari,4
四日市,三重県,163,277,136.6357,34.9704,Yokkaichi,4
宮川,三重県,157,291,136.3348,34.3624,Miyagawa,4
尾鷲,三重県,153,299,136.1687,34.0638,Owase,4
志摩,三重県,167,294,136.8232,34.2544,Shima,4
松阪,三重県,161,286,136.5296,34.5752,Matsusaka,4
椿世,三重県,159,279,136.4546,34.8702,Tsubaki,4
津,三重県,160,283,136.5039,34.7178,Tianjin,4
熊野,三重県,152,303,136.0822,33.8783,Kumano,4
白山,三重県,157,285,136.3365,34.6435,Hakusan,4
紀和,三重県,148,303,135.9188,33.8764,Kiwa,4
菰野,三重県,160,275,136.5073,35.0279,Komono,4
藤原,三重県,160,272,136.4943,35.1718,Fujiwara,4
飯高,三重県,157,290,136.3329,34.4283,Iitaka,4
丹後,京都府,132,258,135.1022,35.7406,Tango,4
久美浜,京都府,128,261,134.8941,35.6037,Kumihama,4
亀岡,京都府,141,275,135.5638,35.017,Kameoka,4
京都,京都府,146,276,135.8188,34.9962,4,4
伊根,京都府,136,259,135.2919,35.6767,Ine,4
南山城,京都府,150,281,135.9921,34.7732,Minamiyamashiro,4
大布施,京都府,145,271,135.7738,35.2098,Big Busch,4
宇治,京都府,146,279,135.8047,34.8784,Uji,4
宮津,京都府,134,263,135.196,35.5354,Miyazu,4
広河原,京都府,145,270,135.7667,35.2497,Hirokawara,4
日吉,京都府,140,272,135.5016,35.1637,Hiyoshi,4
本庄,京都府,138,269,135.3966,35.2612,Honjo,4
福知山,京都府,133,269,135.1827,35.2759,Fukuchiyama,4
舞鶴,京都府,138,264,135.3891,35.4759,Maizuru,4
芦生,京都府,144,268,135.713,35.3057,Ashio,4
伊万里,佐賀県,26,318,129.8813,33.2646,Imari,6
佐賀,佐賀県,34,318,130.3004,33.2627,Saga,6
厳木,佐賀県,29,317,130.0643,33.3213,Kyuragi,6
唐津,佐賀県,26,314,129.9195,33.4247,Karatsu,6
富士,佐賀県,32,316,130.2074,33.373,Fuji,6
武雄,佐賀県,29,320,130.034,33.1916,Takeo,6
鎮西,佐賀県,25,312,129.8771,33.5274,Zhenxi,6
鹿島,佐賀県,30,322,130.0996,33.1038,Kashima,6
三木,兵庫県,130,281,134.9899,34.7976,Miki,4
三田,兵庫県,135,277,135.2713,34.9515,Mita,4
上月,兵庫県,116,276,134.3228,34.9848,First month,4
丹南,兵庫県,133,274,135.1777,35.0593,Tannan,4
五色,兵庫県,125,290,134.7925,34.4149,Five colors,4
出石,兵庫県,127,264,134.8758,35.4615,Izushi,4
加古川,兵庫県,126,280,134.8236,34.832,Kakogawa,4
南淡,兵庫県,124,294,134.7292,34.2499,Minamiawaji,4
和田山,兵庫県,127,267,134.8619,35.3407,Wadayama,4
大屋,兵庫県,123,268,134.6652,35.3326,Oya,4
姫路,兵庫県,123,280,134.687,34.8143,Himeji,4
山崎,兵庫県,121,276,134.552,34.9959,Yamazaki,4
市川,兵庫県,125,276,134.7634,34.989,Ichikawa,4
明石,兵庫県,130,285,134.9999,34.6444,Akashi,4
村岡,兵庫県,121,265,134.5748,35.4582,Muraoka,4
東浦,兵庫県,130,287,134.9904,34.533,Higashiura,4
波賀,兵庫県,120,272,134.5459,35.1637,Haga,4
洲本,兵庫県,128,292,134.9014,34.3405,Sumoto,4
浜坂,兵庫県,119,261,134.45,35.6194,Hamasaka,4
生野,兵庫県,125,272,134.788,35.1482,Ikuno,4
神戸,兵庫県,133,283,135.1583,34.6898,Kobe,4
西宮,兵庫県,137,282,135.3499,34.7463,Nishinomiya,4
西脇,兵庫県,130,276,134.9999,35.0023,Nishiwaki,4
赤穂,兵庫県,117,282,134.39,34.7551,Ako,4
香住,兵庫県,122,260,134.6284,35.6411,Kasumi,4
黒井,兵庫県,132,272,135.1041,35.169,Kuroi,4
龍野,兵庫県,120,279,134.5445,34.8593,Tatsuno,4
えりも,北海道,296,104,143.1487,42.017,Erimo,1
えりも岬,北海道,297,106,143.2403,41.937,Cape Erimo,1
ウトロ,北海道,333,53,144.9973,44.0699,Utoro,1
トムラウシ,北海道,291,71,142.9473,43.3338,Tomuraushi,1
ニセコ,北海道,245,84,140.6877,42.8077,Niseko,1
七飯,北海道,246,106,140.6958,41.8995,Nanae,1
三石,北海道,284,98,142.5643,42.2528,Mitsuishi,1
上の湯,北海道,239,101,140.3758,42.1244,Upper hot water,1
上川,北海道,288,59,142.7686,43.8543,Kamikawa,1
上猿払,北海道,277,25,142.2255,45.2141,Kamisarufutsu,1
上西春別,北海道,329,69,144.7704,43.4108,Uenishi Harubetsu,1
下川,北海道,285,47,142.6419,44.3111,Shimokawa,1
中川,北海道,274,35,142.0717,44.8116,Nakagawa,1
中札内,北海道,295,87,143.1356,42.6975,Inside the Nakasatsunai,1
中標津,北海道,333,66,144.9726,43.555,Nakashibetsu,1
中頓別,北海道,278,31,142.2908,44.9698,Nakatobe,1
二股,北海道,311,76,143.8916,43.1502,Second share,1
仁宇布,北海道,284,42,142.5691,44.545,Niupu,1
今金,北海道,232,94,140.0175,42.4286,Imakane,1
伊達,北海道,249,92,140.8658,42.4727,Date,1
佐呂間,北海道,308,54,143.7747,44.0185,Saroma,1
余別,北海道,239,72,140.3791,43.3235,Yobetsu,1
余市,北海道,247,75,140.7818,43.1974,Yoichi,1
倶知安,北海道,247,82,140.7672,42.9057,Kutchan,1
八雲,北海道,237,98,140.2636,42.2586,Yakumo,1
函館,北海道,246,110,140.7383,41.7701,Hakodate,1
初山別,北海道,267,42,141.7664,44.5323,Hatsuyamabetsu,1
別海,北海道,336,70,145.1168,43.3941,Betsukai,1
北島歌,北海道,228,89,139.8287,42.5949,North Island Song,1
北見,北海道,311,60,143.9008,43.7996,Kitami,1
千歳,北海道,264,85,141.601,42.79,Chitose,1
南富良野,北海道,284,75,142.5662,43.1666,Minamifurano,1
南茅部,北海道,251,106,140.9697,41.9051,Minami Maobe,1
占冠,北海道,280,80,142.3995,42.9805,Shimukappu,1
厚岸,北海道,330,78,144.8498,43.0509,Akkeshi,1
厚床,北海道,338,74,145.2604,43.2326,Thick bed,1
厚田,北海道,261,70,141.4346,43.4001,Atsuta,1
名寄,北海道,281,46,142.4547,44.3598,Nayoro,1
和寒,北海道,281,54,142.4123,44.0235,Wassamu,1
喜茂別,北海道,251,84,140.9364,42.7977,Kimobetsu,1
四番川,北海道,264,66,141.5924,43.5324,Fourth river,1
塘路,北海道,323,76,144.4976,43.1486,Tanglu,1
増毛,北海道,263,59,141.5275,43.8515,Mashike,1
士別,北海道,280,50,142.3942,44.1821,Shibetsu,1
士幌,北海道,297,75,143.2408,43.1694,Shihoro,1
壮瞥,北海道,249,90,140.8866,42.5533,Sobetsu,1
夕張,北海道,272,80,142.0085,42.9933,Yubari,1
大成,北海道,228,98,139.8184,42.2286,Dacheng,1
大樹,北海道,298,92,143.2787,42.4984,Big tree,1
大滝,北海道,253,88,141.0791,42.6711,Otaki,1
天人峡,北海道,286,64,142.6837,43.6249,Tenjinkyo,1
天塩,北海道,267,33,141.75,44.8845,Teshio,1
宗谷岬,北海道,271,18,141.9548,45.5132,Cape Soya,1
定山渓,北海道,255,80,141.1651,42.9721,Jozankei,1
室蘭,北海道,252,95,141.0319,42.3483,Muroran,1
富士見,北海道,299,63,143.3088,43.6746,Fujimi,1
富良野,北海道,280,71,142.3845,43.3421,Furano,1
寿都,北海道,236,85,140.2305,42.7904,Suttsu,1
小樽,北海道,252,75,140.9935,43.1907,Otaru,1
小清水,北海道,322,58,144.4629,43.8565,Koshimizu,1
小砂子,北海道,231,113,139.9976,41.6487,Kosago,1
層雲峡,北海道,291,61,142.9033,43.7704,Sounkyo,1
岩内,北海道,242,80,140.5094,42.9793,Iwanai,1
岩見沢,北海道,268,75,141.7754,43.1968,Iwamizawa,1
島牧,北海道,233,87,140.0616,42.7011,Shimaki,1
川湯,北海道,321,64,144.3901,43.6427,Kawayu,1
帯広,北海道,297,81,143.2137,42.9311,Obihiro,1
常呂,北海道,314,52,144.0712,44.1204,Tokoro,1
幌加内,北海道,275,55,142.1484,44.0071,Horokanai,1
幌毛志,北海道,278,86,142.2973,42.7275,Horokeshi,1
平取,北海道,275,90,142.131,42.5886,Biratori,1
広尾,北海道,299,97,143.312,42.2864,Hiroo,1
広島,北海道,263,80,141.5524,42.9925,5,1
弟子屈,北海道,322,67,144.4485,43.5077,Teshikaga,1
当別,北海道,262,74,141.5171,43.2237,Tobetsu,1
愛別,北海道,284,57,142.5695,43.909,Aibetsu,1
戸井,北海道,252,111,141.0025,41.7162,Toi,1
支笏湖畔,北海道,260,85,141.4021,42.7755,Lake Shikotsu,1
斜里,北海道,326,57,144.6657,43.9136,Shari,1
新得,北海道,289,78,142.8395,43.0736,Shintoku,1
日高,北海道,281,82,142.4484,42.8775,Hidaka,1
早来,北海道,269,85,141.8221,42.7655,Hay1,1
旭川,北海道,280,61,142.3648,43.7726,Asahikawa,1
月形,北海道,265,71,141.6635,43.3443,Moon shape,1
朝日,北海道,284,52,142.5952,44.1185,Asahi,1
木古内,北海道,240,112,140.4334,41.6795,Kikonai,1
木間内,北海道,239,106,140.3695,41.9352,In the tree,1
本別,北海道,305,77,143.6183,43.1213,Hombetsu,1
本別海,北海道,339,70,145.284,43.3852,Honbetsukai,1
札幌,北海道,259,76,141.3513,43.139,Sapporo,1
朱鞠内,北海道,275,48,142.1612,44.2806,Zhu Minai,1
東利尻,北海道,256,24,141.217,45.246,Tori Rishiri,1
松前,北海道,234,118,140.1115,41.4339,Matsumae,1
枝幸,北海道,284,32,142.5744,44.9375,Esashi,1
根室,北海道,345,71,145.6003,43.3327,Nemuro,1
森,北海道,243,102,140.5633,42.0963,Woods,1
椴法華,北海道,255,108,141.1411,41.8345,Todohokke,1
様似,北海道,291,101,142.9353,42.1306,Samani,1
標津,北海道,336,63,145.1307,43.6619,Shibetsu,1
標茶,北海道,325,72,144.5996,43.3033,Shibecha,1
歌登,北海道,282,34,142.4811,44.8417,Utanobori,1
正修,北海道,271,42,141.9653,44.5453,Correct repair,1
江別,北海道,263,77,141.5462,43.1161,Ebetsu,1
江差,北海道,234,107,140.127,41.8691,Esashi,1
池田,北海道,302,81,143.4483,42.9283,Ikeda,1
沼川,北海道,269,24,141.8531,45.2525,Numa River,1
沼田,北海道,271,60,141.9342,43.8007,Numata,1
津別,北海道,313,62,144.0272,43.7055,Tsubetsu,1
浜中,北海道,336,78,145.1296,43.0767,Hamanaka,1
浜益,北海道,260,65,141.3882,43.6015,Hamamasu,1
浜頓別,北海道,279,27,142.3519,45.1266,Hamatombetsu,1
浦幌,北海道,306,84,143.6588,42.8087,Urahoro,1
浦河,北海道,288,100,142.7673,42.1678,Urakawa,1
深川,北海道,273,62,142.0525,43.7243,Fukagawa,1
港町,北海道,265,51,141.6642,44.1486,Port town,1
湧別,北海道,305,50,143.6155,44.2199,Yubetsu,1
湯ノ岱,北海道,237,110,140.2512,41.7492,Yunotai,1
滝上,北海道,294,50,143.0774,44.1915,Takinoue,1
滝川,北海道,270,66,141.9175,43.5524,Takikawa,1
瀬棚,北海道,228,93,139.8537,42.4502,Setta,1
熊石,北海道,231,101,139.9815,42.1297,Kumaishi,1
猿払,北海道,274,22,142.1077,45.3299,Sarufutsu,1
生花,北海道,301,89,143.4209,42.6181,flower arrangement,1
由仁,北海道,268,80,141.7904,42.9986,Yuni,1
留萌,北海道,265,56,141.637,43.9407,Rumoi,1
留辺蘂,北海道,305,60,143.6072,43.7849,Rubeshibe,1
登別,北海道,253,94,141.0814,42.4211,Noboribetsu,1
白滝,北海道,296,58,143.1747,43.8785,Shirataki,1
白糠,北海道,314,81,144.0697,42.9581,Shiranuka,1
白老,北海道,259,90,141.3499,42.5627,Shiraoi,1
目黒,北海道,299,101,143.3153,42.1287,Meguro,1
直別,北海道,310,83,143.8579,42.8542,Farewell,1
相泊,北海道,338,52,145.2478,44.106,Xiangpo,1
石狩,北海道,258,75,141.3046,43.1721,Ishikari,1
礼文,北海道,253,23,141.0475,45.3049,Rebun,1
神恵内,北海道,240,76,140.4355,43.1449,Kamoenai,1
福島,北海道,236,117,140.247,41.4862,Fukushima,1
稚内,北海道,265,20,141.672,45.4163,Wakkanai,1
稲穂,北海道,222,98,139.552,42.2397,Rice ear,1
穂別,北海道,275,85,142.1346,42.7608,Hobetsu,1
積丹,北海道,244,72,140.6014,43.2921,Shakotan,1
糠平,北海道,299,72,143.3049,43.3191,Kanahira,1
紋別,北海道,300,46,143.3538,44.3557,Monbetsu,1
納沙布,北海道,350,70,145.8026,43.368,Nashabu,1
網走,北海道,318,54,144.2729,44.0201,Abashiri,1
置戸,北海道,304,63,143.578,43.6707,Oketo,1
羅臼,北海道,337,54,145.1886,44.0202,Rausu,1
